date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
2024-08-28,119.35,39.14,108.42,54.91,13.7,38.6,33.55,29.55,55.04,117.91,5.62,64.2,31.7,8.67,20.93,33.85,31.79,29.72,19.42,101.38,28.36,15.6,63.2,19.42,12.27,30.68,29.22,26.35,19.56,38.83,30.88,28.8,61.09,19.06,8.39,19.98,29.12,97.45,10.77,16.34,45.4,103.28,,35.51,67.41,89.58,259.76,46.3,25.29
2024-08-29,119.04,39.31,109.72,54.74,13.75,39.14,34.38,30.25,54.35,118.63,5.76,65.64,31.71,8.69,20.73,33.64,31.33,30.28,19.43,100.67,28.69,15.5,63.68,19.39,12.29,30.59,29.67,26.08,19.4,38.77,30.43,29.03,61.39,19.1,8.44,19.91,29.56,97.45,10.84,16.33,45.08,103.05,,35.56,68.24,89.72,257.2,46.25,25.48
2024-08-30,119.01,39.46,110.84,54.93,13.75,39.45,34.91,30.84,54.92,120.38,5.78,65.91,32.42,8.65,21.03,33.95,31.6,30.3,19.41,100.92,29.12,15.52,63.51,19.5,12.36,30.75,29.49,26.12,19.44,39.0,30.96,28.91,61.29,19.39,8.47,20.16,29.34,97.8,10.85,16.35,45.64,103.19,,35.89,67.79,90.53,256.77,46.58,25.47
2024-09-02,119.91,39.8,110.08,55.36,13.91,40.3,36.04,31.86,54.48,119.04,5.79,66.66,32.26,8.58,20.55,33.61,31.5,31.22,19.29,101.82,29.78,15.13,63.76,19.52,12.56,31.08,29.97,26.1,19.44,38.77,30.64,28.97,61.52,19.11,8.35,20.04,29.47,99.83,10.94,16.46,45.5,103.16,,35.63,68.21,91.1,256.39,47.08,25.19
2024-09-03,119.67,39.4,109.52,55.43,13.94,40.0,36.53,31.49,54.52,118.23,5.74,66.59,32.38,8.56,20.5,33.3,31.69,30.94,19.42,103.65,30.15,15.02,63.88,19.8,12.46,30.72,29.93,25.84,19.47,38.84,30.73,28.9,62.03,18.94,8.25,19.99,29.33,101.94,10.97,16.69,45.39,103.1,,35.56,68.11,91.95,252.61,47.23,25.36
2024-09-04,118.74,39.2,110.89,56.78,13.78,39.71,36.65,31.26,54.85,118.33,5.77,66.71,32.36,8.3,20.3,33.08,32.28,30.85,19.47,103.66,30.34,14.76,64.96,19.62,12.44,30.42,29.75,25.9,19.47,38.43,30.34,28.76,62.13,18.88,8.05,19.89,29.44,101.07,10.86,16.55,45.92,102.75,,35.3,68.16,91.61,256.09,47.72,24.56
2024-09-05,118.85,39.03,110.95,56.89,13.81,39.32,36.52,31.03,53.32,117.21,5.83,65.85,31.89,8.19,20.03,32.85,32.1,30.95,19.51,102.71,30.61,14.83,64.89,19.61,12.34,30.59,30.03,25.69,19.41,38.15,30.05,28.67,61.39,18.79,7.97,19.79,29.02,100.84,10.89,16.56,45.77,102.21,,35.28,67.92,94.54,257.09,47.57,24.83
2024-09-06,117.28,38.41,110.51,57.51,13.55,39.23,36.36,31.34,52.04,116.61,5.69,65.78,31.56,8.05,19.94,32.52,31.52,30.35,19.41,100.87,30.66,14.76,64.91,19.17,12.22,30.09,29.47,25.89,19.26,37.63,29.77,28.41,61.35,18.4,7.91,19.7,28.47,100.23,10.41,16.51,45.72,100.93,,35.13,67.24,93.84,254.79,47.12,24.63
2024-09-09,116.84,38.24,109.77,57.64,13.7,39.29,36.43,31.47,51.66,116.87,5.62,66.86,31.74,7.98,19.91,32.49,31.73,30.19,19.53,100.52,30.67,14.57,66.8,19.6,12.38,29.98,30.07,25.93,19.54,37.67,29.89,28.31,61.69,18.17,7.65,19.63,28.42,100.51,10.43,16.92,45.65,102.5,,35.07,65.42,93.56,255.98,47.37,24.35
2024-09-10,117.71,38.71,110.74,57.89,13.89,39.8,35.73,31.01,52.43,119.53,5.59,67.2,31.97,8.09,19.89,32.42,31.64,30.75,19.57,96.02,30.27,14.59,66.27,19.63,12.45,30.26,30.17,26.05,19.56,37.85,29.68,28.59,62.14,18.47,7.57,19.96,28.41,97.96,10.41,16.63,46.01,103.54,,35.53,66.59,94.65,256.02,47.56,24.87
2024-09-11,115.8,38.1,110.4,59.16,13.87,41.36,35.89,31.46,52.85,119.53,5.5,67.63,31.9,7.97,19.78,32.35,31.39,30.74,19.5,95.65,30.19,14.33,66.4,19.62,12.32,30.22,30.22,25.75,19.53,37.23,29.29,28.54,61.93,18.16,7.3,19.9,28.21,98.26,10.22,16.73,46.25,103.56,,35.3,66.39,94.24,256.41,47.34,24.33
2024-09-12,117.9,39.22,112.99,59.44,14.08,42.46,36.32,31.81,53.52,124.75,5.56,68.77,32.46,8.17,19.99,33.36,32.28,31.24,19.77,97.62,30.98,14.96,67.59,19.87,12.51,30.86,30.52,26.5,19.95,38.13,30.25,28.91,61.96,18.87,7.53,20.2,28.76,99.15,10.48,17.35,46.74,105.14,,35.61,68.07,95.59,258.63,48.26,25.07
2024-09-13,117.0,38.67,112.31,59.0,14.24,42.51,37.1,32.54,53.2,123.82,5.53,69.04,32.51,8.08,19.92,33.25,32.6,31.33,19.76,96.37,30.94,14.9,67.05,19.84,12.69,30.76,30.19,26.49,19.87,38.03,30.23,28.71,62.04,18.7,7.46,20.15,28.62,97.59,10.52,17.18,46.45,104.07,,35.64,68.6,95.66,259.44,48.29,26.05
2024-09-16,117.65,38.37,112.5,58.61,14.4,42.33,36.37,31.46,53.28,123.9,5.5,68.25,32.51,8.13,19.88,33.53,32.37,31.31,19.82,95.81,30.86,15.16,65.55,20.04,12.75,30.86,30.03,26.95,19.99,38.55,30.43,28.65,62.49,19.16,7.49,20.21,28.6,96.26,10.45,17.44,46.68,104.77,,35.57,68.31,94.99,262.51,47.98,26.11
2024-09-17,117.27,37.99,112.13,58.2,14.41,43.28,36.2,31.54,52.17,125.89,5.47,68.79,32.75,8.05,19.83,33.19,32.25,31.35,19.79,95.48,31.83,15.11,65.7,20.12,12.71,30.89,29.83,26.76,20.16,38.9,30.76,28.54,62.42,19.4,7.54,20.13,28.62,96.15,10.42,17.47,46.76,104.92,,35.51,68.42,95.67,265.55,47.99,26.11
2024-09-18,116.53,38.05,112.57,57.53,14.51,42.61,36.97,32.68,51.9,125.37,5.43,68.92,32.35,8.03,19.64,33.19,31.87,30.36,20.1,95.46,31.84,15.16,65.75,20.44,12.83,29.94,29.81,26.55,20.08,39.27,30.99,28.45,63.66,19.3,7.43,19.97,28.44,97.38,10.55,18.24,46.0,103.25,,34.25,66.5,94.6,263.13,47.93,25.46
2024-09-19,116.01,37.5,112.48,57.87,14.54,42.98,37.02,32.51,50.04,126.12,5.24,69.05,32.08,7.88,19.45,33.29,32.06,30.01,20.26,95.83,32.06,15.14,66.57,20.5,12.87,29.97,29.86,26.32,20.44,38.78,30.87,28.79,64.56,19.76,7.3,20.01,28.57,97.3,10.51,17.99,46.26,104.49,,33.86,66.09,96.01,262.77,47.92,25.23
2024-09-20,118.58,38.31,113.32,58.1,14.56,43.25,37.53,32.47,50.89,129.68,5.35,69.91,32.1,8.09,19.59,33.96,31.35,30.42,20.65,97.14,32.1,15.37,68.07,21.24,12.83,30.15,30.22,27.24,20.79,39.94,32.56,29.4,66.17,19.76,7.33,20.36,28.88,98.85,10.4,18.02,46.75,104.63,,33.77,67.19,96.42,267.76,48.62,25.5
2024-09-23,119.98,38.78,114.44,57.58,14.58,44.69,37.59,32.53,52.53,132.61,5.46,69.91,32.48,8.25,19.9,33.39,31.22,30.29,20.87,99.39,33.05,15.28,69.24,20.98,12.7,30.01,30.37,27.26,21.12,39.87,33.65,29.56,66.79,19.96,7.56,20.38,29.03,101.49,10.67,18.2,46.67,104.17,,33.64,66.58,97.01,273.44,49.3,25.3
2024-09-24,121.95,38.79,113.95,57.07,14.5,45.07,37.29,32.35,53.54,133.08,5.48,69.82,32.08,8.31,19.89,33.37,30.66,30.69,20.97,98.46,32.71,15.89,67.46,20.92,12.56,30.04,30.27,27.47,20.9,39.91,33.93,29.69,66.09,19.95,7.67,20.91,28.95,98.54,10.62,17.94,46.81,104.18,,33.66,67.82,96.11,273.36,48.47,25.52
2024-09-25,122.39,38.68,114.14,57.01,14.83,44.9,37.76,32.65,53.18,133.36,5.49,69.57,32.19,8.33,20.01,33.5,31.16,30.81,21.1,97.89,32.5,15.9,67.42,21.01,12.48,29.99,30.41,27.27,20.72,39.94,34.11,29.8,66.11,20.32,7.65,21.73,29.04,98.5,10.55,17.98,46.87,102.29,,33.69,66.39,94.9,273.13,48.7,25.36
2024-09-26,123.08,39.22,114.69,57.57,14.94,45.71,38.83,33.27,53.3,134.17,5.57,70.4,31.77,8.35,20.17,34.18,32.15,30.83,21.15,99.67,32.31,16.26,68.27,21.09,12.59,30.07,30.71,27.91,20.77,39.6,35.1,31.2,67.54,20.25,7.56,21.83,29.11,100.33,10.67,18.51,47.57,104.34,,33.83,66.57,95.42,281.4,49.72,25.63
2024-09-27,123.39,38.79,115.74,58.16,14.89,45.88,39.37,33.22,53.84,131.41,5.93,70.56,32.76,8.5,20.19,34.64,32.58,31.25,20.79,99.75,31.8,16.53,67.82,20.73,12.68,30.17,30.71,27.8,20.44,39.01,35.13,31.46,67.3,20.36,7.61,21.16,29.66,99.5,10.68,18.47,48.83,103.31,,33.96,66.66,96.92,280.98,49.26,25.63
2024-09-30,123.6,38.57,115.19,58.49,14.41,44.72,38.64,32.99,52.31,129.51,5.98,71.34,32.4,8.41,20.19,34.4,32.73,31.04,20.54,98.09,30.5,16.73,67.63,20.2,12.55,29.68,30.44,28.59,20.24,38.69,34.15,30.86,65.93,20.65,7.62,21.08,28.7,97.46,10.48,18.25,48.28,102.92,,33.64,65.34,97.1,271.69,48.64,25.61
2024-10-01,125.59,39.08,114.45,57.58,14.35,44.03,38.68,32.99,52.1,128.69,5.95,72.56,32.61,8.38,20.19,34.03,32.79,31.39,20.47,97.02,30.7,16.85,66.84,20.22,12.22,30.13,30.33,28.51,20.52,38.46,34.93,30.69,66.35,20.51,7.47,20.96,28.47,96.94,10.6,18.22,48.11,102.86,,33.79,67.33,95.88,273.05,48.78,25.86
2024-10-03,122.82,37.95,110.5,55.33,13.75,42.76,37.47,31.84,51.14,126.78,5.63,71.27,32.45,8.28,20.15,32.73,32.38,30.74,19.95,95.94,30.23,16.53,66.15,19.94,12.03,29.96,30.12,28.84,19.9,36.82,34.54,29.48,65.56,20.29,7.48,20.56,27.35,95.43,10.56,17.4,47.88,99.12,,33.36,66.45,93.32,268.58,48.32,25.08
2024-10-04,122.61,37.65,108.38,53.98,13.78,42.65,36.9,30.88,50.86,124.31,5.5,69.86,31.8,8.19,19.84,32.21,32.14,30.71,19.66,96.83,29.47,16.55,65.13,19.67,11.99,30.35,29.58,28.69,19.75,36.78,33.3,29.38,63.68,20.06,7.56,20.24,26.95,95.04,10.6,17.02,47.86,97.2,,33.51,66.96,93.2,263.75,47.19,25.24
2024-10-07,118.96,36.09,108.37,53.8,13.4,42.08,36.8,31.13,49.06,125.91,5.41,68.89,31.82,7.92,19.77,31.94,31.85,30.71,19.19,96.43,29.37,16.18,64.78,19.58,11.71,30.61,29.97,28.28,19.54,36.51,33.77,29.2,63.08,19.36,7.41,19.65,26.64,94.5,10.25,16.83,47.74,95.56,,33.68,67.05,91.14,267.2,46.28,25.14
2024-10-08,124.58,37.78,110.79,54.25,13.49,43.06,35.99,30.78,51.42,125.56,5.46,69.84,32.14,8.1,19.91,32.12,32.06,30.93,19.58,97.01,29.52,15.97,64.44,19.62,11.79,30.83,29.84,27.7,19.69,37.18,34.94,29.21,63.28,19.62,7.51,19.54,27.16,91.33,10.4,16.99,48.04,96.22,,33.52,67.49,88.71,288.45,46.94,24.93
2024-10-09,124.31,37.5,112.14,54.09,13.69,42.8,36.56,31.27,51.82,127.13,5.47,68.63,32.92,8.02,19.93,32.22,31.79,31.28,19.37,97.99,29.65,16.1,63.3,19.74,11.63,30.9,28.89,27.6,19.66,36.71,34.79,29.74,61.67,19.5,7.39,19.7,26.72,91.83,10.61,17.29,48.38,96.11,,33.52,68.72,88.71,294.87,46.78,25.13
2024-10-10,125.12,37.74,111.28,53.74,13.85,42.85,36.73,31.35,52.64,127.13,5.42,67.56,31.71,8.04,19.69,32.15,31.87,31.26,19.72,98.86,29.13,16.16,62.98,19.73,11.76,30.36,28.91,27.96,20.48,36.42,35.25,30.17,61.58,19.7,7.39,19.97,26.65,91.67,10.6,17.03,47.3,95.8,,33.32,67.1,87.54,287.98,47.11,24.83
2024-10-11,123.66,37.5,111.73,53.36,13.71,43.02,36.74,31.27,52.46,127.83,5.45,67.3,31.26,8.12,19.74,32.36,31.91,31.79,19.58,98.89,29.24,16.54,63.63,19.41,11.68,30.62,28.68,28.09,20.55,36.66,34.59,29.78,61.56,19.69,7.49,19.72,26.67,91.7,10.64,17.05,47.66,95.71,,32.7,68.23,88.23,295.37,47.07,24.99
2024-10-14,122.23,37.56,113.48,53.39,13.62,43.1,36.56,30.87,52.42,128.45,5.5,67.29,31.31,8.21,19.92,32.71,31.92,32.08,20.02,101.17,29.66,16.44,63.77,19.55,11.88,31.0,29.2,28.1,20.86,37.42,34.81,29.23,61.32,19.78,7.33,19.76,26.68,91.88,10.71,17.32,47.85,95.75,,32.6,70.11,88.82,293.83,46.57,26.0
2024-10-15,122.38,37.82,114.24,53.88,13.5,41.73,36.3,30.05,53.0,130.09,5.63,68.31,30.79,8.15,19.77,32.31,32.03,32.32,19.97,97.58,29.39,16.09,63.59,19.92,11.8,31.0,29.29,27.78,20.69,37.39,34.82,29.01,60.89,19.88,7.26,19.7,26.12,91.11,10.7,17.35,47.57,95.89,,32.45,69.4,89.09,291.4,47.05,25.21
2024-10-16,121.64,37.38,113.14,54.15,13.49,42.08,36.46,29.79,52.42,131.36,5.67,68.55,30.6,8.17,20.07,32.01,32.36,32.24,20.16,99.29,28.82,16.22,63.59,19.73,11.67,30.38,28.98,27.46,20.48,37.19,33.86,28.87,60.35,19.77,7.31,19.55,26.32,91.64,10.72,17.3,47.57,95.78,,32.27,68.78,88.14,279.98,46.66,25.17
2024-10-17,118.79,37.14,111.83,53.69,13.24,36.65,35.56,29.55,52.21,128.88,5.54,67.41,30.53,8.07,20.05,31.64,31.68,32.28,19.84,99.19,27.85,16.26,62.61,19.54,11.68,31.14,28.72,27.19,20.35,37.58,32.71,28.31,58.3,19.47,7.21,19.78,26.36,89.96,10.79,16.63,47.35,93.74,,32.38,70.38,86.42,276.89,45.4,25.01
2024-10-18,118.33,37.43,111.73,52.57,14.0,36.45,35.64,29.55,52.69,129.38,5.53,66.27,30.4,8.11,20.16,32.61,32.32,32.11,19.95,101.43,27.85,16.67,62.12,20.07,11.68,29.74,28.59,27.55,20.43,37.66,32.71,28.22,57.6,19.8,7.25,19.84,26.42,90.17,10.91,17.06,47.87,94.0,,32.5,69.92,85.87,278.62,45.62,25.95
2024-10-21,115.79,36.63,111.78,53.57,13.92,38.03,34.43,29.04,51.8,128.22,5.36,65.04,29.85,8.0,20.03,32.92,31.82,31.86,20.5,101.89,27.99,16.37,61.58,19.98,11.34,29.32,28.41,27.24,19.53,37.74,33.09,28.38,57.71,19.8,7.08,19.78,26.61,90.48,10.83,16.9,47.53,87.45,,32.16,70.47,85.41,272.83,44.79,25.93
2024-10-22,111.3,36.29,110.27,52.83,13.75,37.55,33.73,28.6,49.84,128.2,5.22,64.46,29.59,7.72,19.93,32.57,31.09,31.5,20.33,99.48,27.63,15.94,61.31,20.11,11.05,29.3,28.31,26.75,19.25,36.97,31.86,27.79,57.6,19.37,6.93,19.28,26.11,89.75,10.51,16.6,47.3,85.83,,31.65,70.28,84.56,268.91,44.61,25.8
2024-10-23,111.77,35.7,110.51,52.52,13.57,38.34,34.07,29.96,49.29,127.71,5.22,64.71,29.1,7.81,19.76,32.01,30.83,31.9,20.59,98.87,27.47,15.87,60.8,19.86,11.05,29.64,28.22,26.49,19.3,36.37,30.83,27.87,57.04,19.03,6.93,18.93,26.02,90.7,10.46,16.32,46.09,87.24,,32.05,71.91,83.51,269.42,44.32,25.88
2024-10-24,111.56,36.07,111.27,52.21,13.65,37.31,34.11,30.15,49.79,127.16,5.19,63.17,29.23,7.86,19.69,31.95,31.22,31.89,20.75,97.66,27.3,15.28,57.27,19.88,11.1,29.48,27.71,26.59,19.24,36.24,31.19,27.42,55.36,19.19,6.89,19.07,26.04,86.43,10.57,16.56,46.33,85.68,,31.9,71.9,84.58,268.58,45.51,25.87
2024-10-25,106.17,35.12,111.12,51.97,13.91,36.97,33.43,29.59,49.97,126.21,4.95,63.82,29.17,7.6,19.48,31.42,30.62,32.01,20.68,96.92,26.55,15.02,57.8,19.92,9.03,29.46,28.34,26.2,19.31,35.01,30.02,26.81,55.41,18.59,6.76,18.86,25.81,85.45,10.39,15.78,46.61,83.67,,31.98,71.1,82.95,264.04,45.31,25.71
2024-10-28,110.31,36.01,110.82,52.74,13.7,36.26,33.88,29.6,49.55,126.01,5.01,64.41,29.44,7.28,19.61,32.3,30.99,32.35,20.57,98.12,26.31,15.33,58.89,20.51,9.15,29.52,28.44,26.85,19.1,35.17,30.69,26.77,55.69,18.82,6.74,19.01,25.93,84.88,10.54,16.63,47.68,83.91,,32.24,70.53,83.37,262.12,45.71,26.42
2024-10-29,112.28,36.56,111.8,52.58,13.88,35.68,34.59,30.07,52.05,124.02,5.03,63.79,28.94,7.34,19.06,33.52,31.44,32.35,20.78,101.42,25.56,15.35,58.25,21.13,9.0,29.1,28.67,26.61,19.22,35.59,30.31,25.75,55.57,19.21,6.78,19.15,26.04,87.81,11.08,16.66,46.9,85.3,,32.12,70.36,83.38,265.79,45.79,26.59
2024-10-30,117.04,37.18,111.72,52.65,13.69,36.0,34.31,29.79,52.94,123.74,5.03,65.09,27.78,7.4,18.69,33.32,31.29,31.78,20.57,99.32,26.21,15.23,58.41,20.82,9.16,28.51,28.88,26.57,18.94,35.88,29.88,26.24,55.79,19.04,6.7,19.02,26.12,85.84,10.94,16.25,46.41,87.94,,32.19,69.8,84.01,260.13,46.18,26.74
2024-10-31,116.17,36.64,112.36,51.58,13.56,35.63,34.28,29.51,52.28,122.17,5.02,64.46,30.4,7.45,19.05,33.5,31.56,30.52,20.58,98.38,26.64,15.18,57.8,20.51,9.15,27.8,28.72,26.75,18.9,38.13,30.11,25.82,55.46,19.02,6.81,19.16,25.89,85.74,10.91,16.01,46.33,86.2,,31.28,66.64,82.96,255.68,45.6,26.1
2024-11-01,116.26,37.13,112.51,51.65,13.68,35.77,34.36,29.65,52.96,122.46,5.06,64.08,30.55,7.48,18.84,33.9,31.6,30.37,20.6,98.87,26.8,15.29,58.01,20.5,9.21,27.86,28.81,26.87,19.04,38.17,31.09,25.9,55.94,19.17,6.96,19.24,26.02,86.09,10.92,16.08,46.56,86.34,,31.4,66.43,83.64,256.42,45.93,26.08
2024-11-04,114.21,35.93,111.33,51.22,13.33,34.5,33.53,29.31,52.14,120.55,4.9,63.32,31.04,7.3,18.97,33.07,30.33,30.47,20.33,97.11,25.66,14.92,57.72,20.27,9.22,27.91,28.47,26.5,18.88,37.63,31.82,25.76,55.05,18.68,6.79,18.84,25.31,85.03,11.04,16.06,45.32,85.52,,31.24,67.87,81.82,253.36,45.34,25.58
2024-11-05,114.92,35.4,111.46,50.73,13.71,35.77,33.99,29.68,52.54,119.58,4.97,63.09,31.37,7.17,19.02,33.53,31.03,30.65,20.85,97.98,25.74,15.44,57.64,20.58,9.45,27.76,28.21,27.74,19.18,37.63,32.0,26.04,55.45,18.78,6.85,18.91,25.37,86.32,11.3,16.13,45.19,86.05,,31.3,67.63,82.03,249.94,46.06,25.72
2024-11-06,120.07,36.48,111.49,50.9,13.64,36.29,34.24,30.01,55.39,121.12,5.12,64.1,31.23,7.18,19.47,33.65,30.98,31.77,20.82,96.82,26.12,15.67,57.17,20.67,9.34,28.86,28.26,27.99,19.24,38.37,32.38,26.47,55.77,19.05,6.89,19.03,25.76,84.77,11.37,16.26,45.79,86.59,,32.63,70.16,80.68,249.48,46.46,26.67
2024-11-07,117.07,36.03,118.8,49.94,13.57,35.7,33.87,29.57,55.11,119.38,5.09,64.04,30.87,7.17,19.25,33.38,30.0,31.66,20.71,97.23,25.71,14.34,56.6,20.29,9.16,28.53,28.08,27.47,19.07,38.38,31.91,26.34,55.46,18.82,6.79,18.69,25.38,84.03,11.44,15.66,44.87,84.68,,32.72,68.39,79.25,233.34,45.54,26.65
2024-11-08,115.46,36.27,118.74,48.66,13.58,35.89,34.07,29.53,54.63,118.93,5.01,64.69,31.2,6.99,19.2,32.75,29.79,31.76,20.81,96.79,25.46,14.39,57.33,19.98,9.14,28.95,28.09,27.65,19.06,38.53,32.83,26.35,56.27,18.53,6.72,18.89,24.95,82.98,11.22,15.35,45.34,85.38,,32.68,69.65,80.91,225.93,45.51,26.92
2024-11-11,114.45,35.9,114.49,44.68,13.7,35.93,33.63,29.03,55.0,118.22,5.05,61.17,30.42,6.95,19.26,32.8,29.5,32.27,20.95,96.36,25.4,14.5,56.95,20.14,9.2,29.43,28.02,27.17,19.04,38.2,32.34,26.57,55.86,18.29,6.58,19.7,24.74,82.77,11.28,15.3,44.97,83.92,,33.09,70.59,81.43,232.45,45.21,27.13
2024-11-12,113.13,35.31,112.31,43.48,13.55,35.06,33.13,28.43,53.24,117.85,5.0,56.59,29.88,6.82,18.9,32.42,29.52,32.37,20.38,95.63,25.22,14.42,56.28,20.16,9.19,29.57,27.78,26.57,18.79,37.8,31.99,25.97,55.3,17.72,6.56,19.28,24.77,82.58,11.0,14.96,45.12,83.19,,33.08,69.88,81.22,234.17,44.89,26.99
2024-11-13,111.02,34.3,109.74,43.4,13.32,34.23,32.59,28.12,51.66,117.46,4.94,56.8,29.49,6.7,18.62,31.4,29.3,32.23,19.94,93.59,24.13,13.87,56.35,19.89,8.99,29.56,27.74,25.98,18.43,37.35,30.89,25.76,54.79,17.77,6.47,19.0,24.34,81.75,10.76,14.56,44.58,81.92,,32.71,69.41,80.95,233.08,44.44,26.92
2024-11-14,111.42,33.68,109.77,43.63,13.34,34.35,32.11,28.05,51.55,117.46,4.82,55.33,29.38,6.75,18.34,33.42,29.55,32.13,20.08,94.81,24.58,13.88,54.62,19.95,8.82,29.5,27.37,26.06,18.65,37.12,30.98,25.65,53.5,17.36,6.42,18.64,24.64,82.57,10.7,14.4,44.3,79.54,,32.68,69.9,80.85,231.81,44.21,26.81
2024-11-18,111.1,34.07,107.87,43.63,13.17,34.47,31.64,28.13,51.02,116.44,4.67,55.28,28.7,6.81,17.85,33.37,29.47,31.71,20.22,94.33,25.27,14.41,55.39,19.89,8.71,28.66,27.41,26.36,18.81,37.29,31.42,25.86,54.25,17.09,6.42,18.64,24.5,82.59,10.83,14.53,43.79,80.03,,31.68,68.8,80.56,226.03,43.81,26.15
2024-11-19,111.21,34.34,106.99,43.63,13.26,34.57,31.26,28.25,51.19,115.57,4.64,55.07,28.83,6.79,18.15,33.98,29.36,31.46,20.66,92.95,25.5,14.16,55.11,19.82,8.67,28.87,27.46,26.29,18.86,36.9,32.54,25.55,54.27,17.09,6.35,18.82,24.13,80.49,10.68,14.41,44.53,78.86,,31.84,70.41,81.89,230.41,44.38,26.58
