date,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,CIPLA,COALINDIA,DRREDDY,EICHERMOT,ETERNAL,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HINDALCO,HINDUNILVR,ICICIBANK,INDIGO,INFY,ITC,JIOFIN,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,MAXHEALTH,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATASTEEL,TCS,TECHM,TITAN,TMPV,TRENT,ULTRACEMCO,WIPRO
2021-01-18,507.85,515.5,2609.25,2588.2,657.0,3563.75,835.46,471.98,44.52,576.13,801.75,138.7,1010.42,2873.0,,995.24,981.5,741.55,693.95,243.15,2332.6,533.15,1594.05,1312.05,211.6,,383.1,369.39,1336.05,809.0,7830.65,164.35,881.53,97.55,96.65,110.11,915.59,892.9,294.45,234.76,581.45,584.75,66.67,3221.75,998.25,1503.55,245.95,660.05,5386.0,215.77
2021-01-19,530.1,532.8,2645.5,2645.05,668.75,3641.0,892.41,495.92,45.68,581.38,822.45,140.1,1017.78,2883.5,,1027.81,983.85,751.92,698.55,251.55,2363.15,546.45,1664.75,1316.65,210.73,,395.4,377.4,1369.85,808.05,7922.6,165.7,887.73,99.65,98.1,112.3,930.57,904.4,298.6,245.67,596.55,582.7,68.11,3260.7,992.5,1519.9,258.65,677.75,5490.1,215.12
2021-01-20,546.75,558.6,2675.8,2697.25,675.75,3643.95,893.83,498.2,45.17,585.16,832.8,141.5,1016.13,2881.55,,1030.6,999.25,746.0,702.95,252.1,2355.95,551.0,1666.4,1339.45,209.58,,400.9,376.72,1382.65,824.5,8144.95,162.5,884.07,98.3,98.85,110.33,948.24,896.75,302.55,249.54,594.7,596.65,69.01,3308.8,1019.45,1531.3,274.9,679.95,5547.1,222.48
2021-01-21,536.9,547.65,2585.05,2716.35,675.85,3703.3,905.28,511.83,44.63,570.64,812.75,137.35,1010.44,2926.6,,1013.07,993.3,737.4,700.5,248.9,2367.65,552.7,1677.55,1339.7,205.77,,393.3,371.56,1371.3,808.25,8076.75,163.55,885.82,96.1,94.7,109.77,968.87,878.3,294.85,241.29,582.9,595.25,66.67,3273.85,1004.7,1517.3,290.6,666.6,5543.45,222.9
2021-01-22,526.8,535.8,2597.9,2596.65,644.5,4089.5,907.1,497.26,44.12,566.22,808.3,133.2,1007.38,2972.6,,1000.02,985.8,721.78,687.4,239.2,2409.35,533.8,1642.3,1340.85,202.89,,375.4,365.6,1362.1,798.4,8048.85,162.65,879.48,94.05,92.75,109.24,945.89,862.55,283.7,230.13,575.2,584.75,64.7,3303.1,980.85,1491.2,289.35,660.5,5534.8,222.38
2021-01-25,513.9,523.65,2686.9,2513.95,658.4,4168.95,919.89,490.87,43.57,570.05,836.8,131.85,1016.48,2869.55,,1065.51,947.5,731.42,680.4,240.3,2399.6,538.05,1587.55,1325.1,200.09,,382.45,358.88,1361.3,794.55,7981.5,162.25,870.76,93.2,91.35,106.99,895.77,862.85,280.95,240.21,586.4,573.6,65.19,3291.3,972.05,1499.85,279.15,670.75,5368.4,218.62
2021-01-27,512.8,518.85,2600.4,2436.6,632.1,4146.35,912.61,484.5,44.23,560.28,842.5,129.15,981.86,2789.9,,1057.35,955.5,704.8,682.85,231.4,2391.3,522.35,1590.15,1301.0,202.84,,376.25,352.94,1359.85,769.95,7870.9,164.65,876.91,91.3,89.7,108.2,874.54,881.75,275.65,230.21,569.8,572.65,62.6,3261.05,997.1,1440.7,267.5,659.2,5404.85,223.23
2021-01-28,511.85,519.1,2622.4,2441.7,670.7,4135.8,895.53,481.02,43.73,560.38,841.9,128.2,974.36,2798.45,,1063.17,933.95,685.72,671.8,229.05,2300.4,528.25,1592.8,1276.2,198.94,,376.3,344.57,1345.35,765.0,7588.5,162.2,869.38,91.6,90.65,105.36,866.03,872.55,282.35,222.22,564.35,564.6,62.37,3196.55,981.6,1450.1,266.8,659.25,5443.7,215.95
2021-01-29,506.65,509.7,2561.25,2407.35,662.9,4005.8,872.28,473.45,43.35,543.4,825.9,125.9,920.54,2744.3,,1051.47,914.0,695.25,677.95,226.3,2263.9,537.0,1547.75,1239.05,195.71,,366.85,342.59,1334.7,749.6,7206.65,162.2,853.0,88.95,88.3,103.75,850.06,864.45,282.1,258.27,586.2,559.8,60.1,3111.35,961.4,1420.3,262.7,621.55,5327.25,208.95
2021-02-01,537.2,542.75,2663.5,2447.8,709.35,4114.7,972.18,505.86,44.57,568.48,806.4,129.0,885.63,2842.85,,1121.19,928.35,738.38,699.05,241.15,2248.6,603.8,1640.0,1260.9,207.94,,380.85,360.3,1448.85,795.15,7399.8,167.25,854.39,92.0,90.85,106.26,874.68,874.5,310.7,266.4,590.15,584.15,63.61,3139.35,941.75,1501.55,279.6,641.15,5744.15,210.75
2021-02-02,564.2,550.8,2705.15,2463.65,714.2,4201.45,947.63,517.32,44.5,588.3,821.6,131.25,896.5,2904.85,,1185.29,954.65,780.28,681.05,255.35,2230.45,617.35,1630.0,1271.25,210.11,,389.0,372.26,1520.2,816.85,7654.7,169.6,859.52,94.15,92.85,109.24,888.76,865.35,333.1,273.33,609.45,575.35,64.17,3203.45,957.2,1485.45,322.0,665.75,6123.55,214.18
2021-02-03,566.6,560.1,2720.7,2453.65,733.8,4236.35,953.6,524.51,46.37,597.63,849.25,137.25,929.91,2916.9,,1186.13,959.9,787.4,689.2,257.25,2232.85,622.35,1621.7,1284.65,208.71,,392.9,370.44,1528.55,833.2,7589.2,170.7,858.32,96.95,93.35,116.16,890.99,866.15,335.95,293.06,629.2,580.15,65.32,3200.05,981.45,1525.15,331.0,680.55,6074.7,216.75
2021-02-04,589.7,568.4,2731.65,2401.8,743.9,4223.5,970.05,550.48,46.98,589.53,834.45,143.6,933.59,2963.45,,1183.79,957.65,789.55,680.4,261.85,2245.6,628.3,1672.35,1279.35,221.42,,400.3,382.08,1529.8,866.5,7640.0,175.5,853.7,99.05,97.65,115.51,888.06,863.9,355.1,284.13,631.5,588.05,65.6,3188.45,969.2,1513.6,326.15,669.65,6182.8,214.95
2021-02-05,595.35,566.95,2738.6,2376.75,719.6,4231.25,972.22,553.85,46.73,570.39,847.7,140.85,960.18,2932.15,,1181.4,946.15,798.8,681.55,262.05,2269.55,614.15,1680.85,1272.1,225.66,,402.2,396.54,1516.5,865.5,7494.15,179.2,855.79,99.5,97.65,116.49,887.81,864.2,393.1,276.89,634.75,592.5,68.5,3157.95,959.4,1509.45,315.9,688.45,6352.1,212.77
2021-02-08,628.3,582.05,2730.25,2416.85,736.15,4237.45,1002.1,549.77,46.92,586.29,847.25,141.55,971.96,2970.4,,1206.0,957.75,802.62,684.05,278.95,2236.65,629.6,1695.95,1303.55,224.46,,417.65,391.43,1551.8,928.4,7574.6,181.45,860.91,100.3,99.65,119.56,900.59,859.1,397.05,283.9,634.65,597.1,70.29,3214.1,982.55,1541.7,335.95,691.9,6368.15,217.65
2021-02-09,629.85,581.95,2789.3,2506.85,742.5,4154.9,994.16,540.03,45.98,587.91,841.75,139.25,968.82,2947.65,,1213.13,951.6,805.92,704.9,278.05,2216.25,633.35,1662.05,1305.55,220.51,,406.45,389.83,1566.45,895.0,7627.05,185.8,865.95,99.95,101.0,118.55,902.76,888.7,394.8,282.62,623.6,598.7,69.92,3176.9,975.1,1559.9,325.05,678.3,6420.4,219.68
2021-02-10,650.7,576.85,2756.5,2510.6,734.8,4151.55,1022.79,547.59,46.62,579.32,863.4,138.3,964.81,2901.3,,1226.52,959.45,790.88,719.05,279.4,2235.5,632.15,1623.65,1296.5,219.11,,410.75,390.41,1552.85,914.15,7621.7,179.95,858.87,99.85,100.0,118.38,911.14,911.35,392.25,285.62,627.1,600.75,69.03,3213.3,974.9,1563.15,328.9,690.85,6392.15,219.5
2021-02-11,658.6,591.85,2756.5,2505.5,740.1,4181.9,1021.66,556.71,45.13,587.08,859.8,137.15,965.01,2818.15,,1230.56,970.4,786.17,714.2,295.4,2263.0,630.65,1630.35,1292.65,218.05,,408.85,392.2,1530.5,914.2,7667.35,197.8,870.61,97.3,99.45,120.23,948.71,907.35,390.15,288.25,643.65,610.35,69.47,3206.0,985.6,1524.7,325.0,693.55,6427.15,218.5
2021-02-12,718.95,616.6,2748.1,2486.1,750.4,4136.05,1027.88,557.74,45.42,575.45,848.55,133.85,958.4,2781.25,,1237.18,960.4,790.97,710.95,290.8,2241.55,647.6,1643.15,1309.8,209.39,,403.8,390.21,1521.35,908.55,7568.5,198.15,864.72,95.95,97.0,119.62,942.2,896.85,393.15,287.65,627.15,607.5,68.05,3190.8,991.2,1494.2,325.4,685.65,6397.25,221.0
2021-02-15,763.45,627.75,3090.65,2456.75,794.0,4122.3,1053.77,577.98,45.37,582.76,844.3,132.25,941.97,2770.05,,1223.09,954.65,808.3,695.25,291.4,2215.2,673.95,1642.55,1309.65,210.49,,403.7,397.19,1537.65,911.85,7596.65,195.2,873.99,95.2,98.45,119.5,938.04,877.25,406.95,302.67,627.5,623.1,67.21,3139.85,979.2,1484.75,333.35,701.7,6407.75,219.85
2021-02-16,780.2,636.55,3202.75,2450.25,775.05,4132.85,1046.06,576.03,44.38,583.0,848.35,133.75,939.32,2726.95,,1238.82,952.3,813.33,695.35,302.7,2196.1,658.35,1610.45,1290.4,210.16,,407.65,403.93,1549.45,912.2,7697.05,191.5,860.86,98.0,103.75,126.87,950.46,872.0,402.35,295.56,631.15,628.35,69.92,3108.8,986.8,1471.85,329.2,750.25,6457.8,218.77
2021-02-17,785.45,655.75,3235.0,2388.15,777.75,4165.7,1018.57,570.52,46.37,582.91,835.7,135.2,920.11,2695.5,,1233.55,943.2,793.25,703.1,303.9,2163.9,657.35,1610.05,1281.3,209.67,,408.7,397.89,1548.35,914.95,7503.2,201.2,837.06,99.35,102.25,129.4,961.42,877.15,411.75,291.94,621.25,632.15,69.68,3073.1,980.45,1460.4,330.15,768.4,6419.2,215.1
2021-02-18,808.2,664.05,3106.75,2470.75,777.0,4115.45,1019.9,556.34,47.18,578.19,825.45,139.95,923.39,2650.2,,1224.78,948.1,777.15,713.45,309.9,2146.85,644.65,1592.4,1292.45,210.73,,407.65,389.09,1524.6,894.45,7497.55,203.05,818.23,103.4,110.7,133.03,954.24,893.5,415.2,287.74,616.05,624.0,69.78,3057.35,1010.6,1433.0,323.85,779.0,6325.85,216.48
2021-02-19,781.9,653.5,2919.95,2416.45,749.65,4001.1,1025.05,549.79,45.13,570.64,807.35,139.25,936.29,2584.65,,1213.18,950.15,769.55,710.65,308.0,2181.1,624.05,1565.8,1291.3,207.94,,395.65,387.75,1508.8,879.25,7323.0,206.75,818.82,104.2,105.1,130.61,960.06,881.5,399.55,280.92,607.3,616.95,67.07,3071.85,993.95,1425.55,311.85,794.0,6208.5,214.98
2021-02-22,805.9,673.8,2929.55,2387.05,719.45,3971.55,1000.06,537.68,43.43,559.79,792.45,136.25,893.85,2482.35,,1225.63,920.15,774.0,690.6,316.1,2167.6,609.85,1512.25,1265.2,199.37,,406.1,389.92,1452.2,837.1,7086.45,189.4,804.82,102.05,106.3,126.53,926.74,849.05,389.5,272.03,595.3,618.3,68.46,2958.45,950.7,1405.25,304.5,816.35,6175.1,209.35
2021-02-23,799.65,662.0,2996.75,2372.2,715.95,3912.25,1000.86,538.37,44.73,555.13,790.95,136.9,899.03,2514.7,,1226.62,909.95,764.58,705.7,333.05,2179.25,616.3,1530.45,1266.35,200.77,,412.6,374.59,1486.3,840.95,6970.5,183.95,808.5,103.4,112.2,127.18,933.82,869.7,395.6,275.49,604.05,627.5,72.93,2980.2,945.75,1424.05,324.0,785.45,6268.45,207.75
2021-02-24,805.2,665.2,3059.65,2361.35,749.4,3931.85,1019.96,556.29,45.45,562.39,789.05,144.4,887.11,2535.8,,1245.25,916.0,803.22,718.8,332.8,2178.85,641.1,1621.0,1274.3,201.1,,408.1,382.24,1526.6,849.6,6952.95,183.8,817.31,103.2,113.6,125.3,951.15,871.55,406.25,275.59,601.45,625.95,72.77,2948.1,960.05,1451.85,321.65,784.95,6414.55,211.55
2021-02-25,843.5,704.3,3091.35,2373.75,770.65,3944.8,1026.44,552.99,47.23,568.48,809.15,156.1,896.03,2551.95,,1265.42,929.25,803.2,733.5,350.7,2163.3,628.0,1660.2,1274.55,201.39,,421.75,379.1,1506.45,859.0,6930.35,183.0,805.7,108.0,119.05,128.0,989.62,872.4,407.25,276.06,609.55,628.5,74.29,2995.3,957.8,1434.45,333.15,819.25,6383.3,210.65
2021-02-26,833.65,675.9,3058.65,2277.2,724.8,3798.7,964.86,526.49,45.7,546.05,787.05,152.2,885.31,2498.6,,1196.04,909.45,767.2,700.65,340.25,2132.05,597.75,1619.95,1253.3,196.29,,395.45,356.07,1442.5,806.4,6866.15,181.3,805.08,107.3,111.0,120.54,962.6,866.9,390.15,256.59,594.6,609.15,71.51,2894.3,918.85,1406.9,322.95,808.65,6115.0,205.15
2021-03-01,851.5,692.9,3081.15,2362.3,728.55,3814.05,977.41,526.68,48.65,522.39,789.8,154.35,890.68,2556.15,,1260.94,930.35,779.45,705.25,344.1,2143.4,608.35,1674.7,1267.0,199.23,,405.1,369.08,1472.85,819.45,7015.0,184.75,814.62,108.45,117.05,127.83,969.93,876.4,394.95,266.72,604.45,624.55,73.04,2924.2,936.0,1452.15,328.3,830.4,6365.05,207.2
2021-03-02,872.55,720.5,3087.3,2390.4,731.25,3944.05,987.7,531.63,50.5,531.23,811.8,153.4,880.94,2602.3,,1289.62,953.75,784.1,720.8,345.25,2177.95,610.5,1691.4,1304.5,202.12,,413.3,368.93,1485.65,860.05,7214.1,188.95,828.81,112.55,113.5,126.59,971.92,879.15,394.2,270.11,614.2,632.35,73.55,3006.35,967.1,1471.15,345.75,905.9,6423.1,215.2
2021-03-03,915.35,729.85,3057.0,2402.1,753.95,3901.1,1039.56,554.29,50.97,536.23,812.5,154.9,900.51,2599.05,,1312.88,965.25,793.42,727.5,359.35,2193.5,632.1,1782.6,1343.55,202.16,,428.15,379.9,1496.9,852.05,7124.7,189.75,834.96,112.7,114.0,127.97,1016.27,906.45,405.05,272.43,624.35,636.9,77.71,3059.1,976.0,1474.6,348.5,910.9,6500.5,217.75
2021-03-04,918.4,752.45,3042.1,2417.1,736.8,3879.05,1012.99,548.59,50.93,529.66,806.75,152.05,915.01,2593.2,,1345.05,958.0,776.03,720.5,349.45,2196.9,620.75,1798.9,1330.35,201.92,,414.1,379.54,1462.6,845.25,7131.6,195.4,833.09,110.8,112.7,126.65,1004.15,915.9,395.65,267.87,618.95,631.1,75.79,3049.7,968.05,1470.5,339.2,927.05,6775.55,219.4
2021-03-05,909.9,748.95,2879.5,2387.1,730.75,3852.85,995.81,544.49,49.0,522.98,805.15,151.1,898.5,2587.75,,1334.05,941.5,765.0,717.25,337.85,2201.1,609.45,1742.0,1316.7,200.82,,406.4,384.5,1463.55,840.4,7249.0,198.85,839.15,108.7,114.95,123.89,1005.47,903.55,383.65,257.84,611.2,622.65,73.33,3008.05,959.7,1474.2,325.15,881.4,6810.3,210.43
2021-03-08,910.2,748.4,2866.6,2382.7,743.3,3798.75,983.91,532.07,48.35,516.01,809.25,153.15,898.45,2583.25,,1338.93,961.9,759.75,722.95,336.6,2174.55,608.05,1707.9,1335.75,200.29,,407.85,383.17,1515.2,851.0,7259.5,198.6,842.62,110.55,118.25,123.83,1011.19,923.85,389.6,253.17,614.8,616.05,73.72,3006.95,968.5,1456.75,321.25,884.6,6668.15,208.45
2021-03-09,905.2,750.75,2886.1,2422.7,745.45,3798.75,996.91,541.51,46.67,512.13,797.0,151.7,889.66,2592.7,,1360.94,973.15,781.25,740.2,333.25,2198.5,625.1,1688.7,1345.55,200.09,,401.6,395.79,1508.3,852.0,7301.55,199.05,845.54,109.5,116.75,121.5,1011.17,971.3,387.6,254.05,612.6,611.7,70.68,3050.95,988.15,1456.9,315.2,905.75,6697.4,209.6
2021-03-10,898.15,745.35,2904.1,2431.95,760.75,3867.55,999.15,554.51,46.58,516.16,812.4,150.95,900.08,2672.3,,1379.56,988.5,777.88,731.35,340.35,2227.85,625.6,1684.55,1368.15,198.84,,414.0,392.79,1524.2,863.8,7272.1,201.55,846.57,109.65,114.4,121.02,1006.97,940.75,387.7,263.08,626.0,620.95,72.45,3070.95,1008.75,1471.25,321.45,912.2,6764.05,213.35
2021-03-12,894.1,728.15,2976.35,2401.35,750.6,3746.4,993.41,555.78,46.68,514.54,805.95,150.5,885.3,2637.5,,1374.04,979.25,775.97,710.8,330.2,2204.75,612.85,1663.95,1374.85,197.59,,418.75,387.03,1514.0,855.8,7096.2,206.25,836.12,109.1,115.05,123.78,986.5,914.2,381.1,265.09,613.6,615.25,72.0,3057.95,1003.25,1482.5,317.55,876.55,6638.15,212.6
2021-03-15,896.2,719.05,2996.6,2355.0,744.4,3664.65,968.91,543.91,45.7,513.21,805.5,146.9,868.45,2669.45,,1378.62,992.35,764.33,704.15,333.8,2210.85,603.5,1661.95,1373.6,197.83,,429.65,383.73,1483.75,844.4,7089.3,202.4,841.65,110.5,114.35,126.08,973.26,920.0,383.9,255.32,605.5,607.65,73.64,3066.15,1026.65,1492.2,318.55,845.85,6561.45,213.18
2021-03-16,897.8,717.35,3073.25,2468.6,737.75,3654.45,961.33,545.59,45.95,519.55,792.3,145.7,889.94,2661.05,,1379.02,1007.25,756.08,703.05,333.9,2244.05,594.95,1682.1,1384.0,200.14,,425.95,380.64,1461.8,842.85,7150.3,206.4,837.1,109.55,115.1,126.25,969.43,914.05,378.55,264.59,602.3,610.65,72.4,3110.05,1026.55,1500.95,319.95,849.25,6639.95,214.65
2021-03-17,873.9,688.25,2997.4,2422.95,727.9,3569.6,952.51,535.98,44.62,513.26,772.15,139.85,871.17,2647.0,,1361.69,987.45,747.67,689.8,326.4,2226.3,589.5,1695.55,1387.0,202.79,,422.5,373.67,1437.65,836.95,7064.65,201.65,822.79,106.55,109.35,124.0,948.54,888.95,368.15,264.32,584.75,603.35,70.44,3112.95,1020.05,1472.55,305.8,822.55,6520.25,209.82
2021-03-18,871.05,679.65,2958.7,2404.55,718.75,3664.5,943.02,537.18,43.27,517.48,755.15,137.05,842.55,2664.6,,1382.3,947.75,745.5,680.85,331.8,2215.2,578.6,1719.95,1337.1,209.58,,423.15,366.08,1428.1,845.65,7113.75,197.8,810.06,103.8,110.2,124.34,927.2,890.45,367.1,265.15,574.55,594.9,70.49,3036.5,996.2,1468.2,307.0,823.15,6510.05,205.07
2021-03-19,889.65,686.25,2934.6,2411.25,726.25,3650.05,944.07,545.33,42.65,520.18,760.65,136.3,854.89,2661.5,,1405.66,960.45,748.75,688.45,335.1,2312.05,586.65,1663.6,1344.45,214.68,,440.55,366.83,1411.25,850.3,7113.55,199.45,822.54,108.5,110.5,129.49,960.84,906.7,371.15,274.79,578.3,600.25,73.3,3050.2,989.45,1465.45,308.95,799.2,6672.0,205.25
2021-03-22,991.05,721.9,2905.1,2425.7,716.2,3664.75,940.59,538.93,42.65,518.27,772.85,135.65,870.79,2676.85,,1408.3,978.75,734.58,679.85,339.75,2353.2,573.45,1713.85,1370.8,217.62,,445.3,364.53,1400.05,853.05,7101.25,204.05,829.4,109.85,109.6,125.75,951.8,900.2,367.0,276.28,591.0,620.55,74.35,3129.65,1013.55,1460.3,303.05,800.0,6728.0,207.23
2021-03-23,1058.4,738.55,2946.75,2410.3,730.55,3678.35,940.52,537.88,42.2,519.5,776.1,135.25,874.45,2702.75,,1405.66,980.85,750.08,683.55,331.7,2337.3,586.4,1773.45,1371.55,213.96,,441.8,362.53,1404.35,844.65,7186.25,204.75,834.07,108.65,107.15,123.19,963.38,898.9,372.7,281.26,587.85,634.1,74.11,3142.6,1013.85,1495.35,307.4,813.8,6939.1,207.75
2021-03-24,1025.45,706.85,2919.6,2443.55,706.4,3603.55,920.21,527.03,40.82,514.0,792.95,132.3,870.1,2660.65,,1382.15,975.65,739.4,676.5,317.75,2318.6,567.5,1734.25,1353.75,207.94,,437.35,356.49,1369.15,811.4,7066.2,203.0,822.41,106.0,104.8,124.34,944.83,880.7,359.85,280.36,585.3,629.1,70.28,3121.1,992.15,1488.15,294.45,785.05,6858.65,205.5
2021-03-25,981.55,688.25,2809.35,2402.2,694.6,3501.6,905.76,512.22,39.75,498.39,787.25,128.1,876.11,2580.45,,1367.31,957.05,731.67,667.0,314.0,2237.05,571.55,1663.55,1333.8,203.75,,438.0,352.58,1371.1,791.7,6786.85,198.75,808.51,103.0,102.0,121.73,919.05,864.1,355.2,274.4,575.75,614.85,72.32,3064.85,968.7,1450.85,285.55,757.95,6666.5,199.82
2021-03-26,988.3,703.05,2851.7,2505.15,698.2,3600.05,946.74,518.3,40.8,512.87,787.45,129.6,881.2,2560.55,,1400.03,958.55,745.65,671.7,327.15,2317.9,578.55,1613.0,1336.2,203.08,,445.2,354.21,1398.3,799.35,6784.45,198.7,828.59,104.2,102.4,120.71,920.53,873.95,357.2,285.83,587.2,628.3,76.68,3066.8,991.0,1505.85,296.4,760.05,6735.25,201.95
2021-03-30,1031.55,710.55,2925.6,2578.05,695.35,3666.7,950.23,519.35,41.93,511.89,812.2,132.95,903.64,2639.95,,1416.97,995.8,776.85,687.75,326.3,2398.75,591.45,1585.4,1385.3,206.59,,467.45,356.25,1423.55,795.0,6851.8,205.1,858.25,107.7,103.5,124.51,936.52,872.15,360.8,284.12,597.7,628.9,80.0,3158.55,1016.9,1552.2,297.05,760.65,6785.6,209.05
2021-03-31,1031.15,702.4,2902.65,2537.4,697.45,3670.6,966.86,514.98,41.7,507.77,815.1,130.35,903.2,2603.95,,1444.81,982.65,746.83,696.2,326.85,2431.5,582.1,1631.95,1368.05,210.4,,468.45,350.6,1418.9,795.25,6859.2,205.75,858.26,106.55,102.15,121.3,924.43,880.85,364.3,284.46,597.8,638.9,81.18,3177.85,991.45,1558.05,301.8,751.05,6737.95,207.07
2021-04-01,1107.2,736.25,2894.05,2551.75,713.0,3743.05,978.95,527.22,42.03,511.2,818.3,132.15,917.53,2631.15,,1448.74,1002.6,743.38,691.0,350.25,2399.1,594.4,1616.6,1385.2,211.89,,508.75,360.91,1444.6,807.6,6923.9,218.2,854.16,107.9,104.35,123.02,933.08,883.45,370.65,294.54,610.75,650.15,86.31,3165.0,992.15,1559.35,307.75,750.85,6898.85,208.2
2021-04-05,1138.25,742.25,2919.5,2510.65,685.25,3598.5,948.16,496.25,43.8,518.51,819.75,129.8,911.32,2517.2,,1440.77,1033.5,724.8,682.15,350.65,2373.2,571.25,1552.7,1409.9,204.67,,517.5,351.84,1403.8,774.45,6768.55,228.65,844.03,106.3,103.45,120.46,919.58,872.55,353.55,284.03,608.8,644.95,86.78,3238.9,997.7,1535.0,305.05,729.45,6795.8,212.73
2021-04-06,1225.4,835.55,2983.55,2611.6,677.9,3615.5,951.95,499.31,43.65,522.39,836.15,130.3,923.85,2486.6,,1426.88,1028.4,720.12,697.15,350.45,2408.3,565.9,1577.6,1411.05,204.76,,537.45,353.66,1401.0,781.1,6751.3,230.55,854.09,106.05,103.95,117.68,915.75,897.55,350.55,287.84,620.45,674.55,86.29,3264.7,991.35,1525.5,307.75,703.65,6736.65,213.57
2021-04-07,1165.55,814.75,3097.8,2628.6,688.25,3680.2,953.96,507.71,43.77,531.62,840.85,131.25,938.53,2538.2,,1431.71,1037.2,723.6,699.85,352.2,2405.25,577.65,1599.65,1430.2,205.87,,562.3,358.4,1404.15,796.3,6865.0,224.8,870.49,105.45,104.65,118.43,924.31,918.5,358.55,297.12,621.05,665.75,87.49,3271.4,1002.4,1514.1,307.8,722.05,6760.05,219.0
2021-04-08,1162.5,823.0,3114.6,2650.65,681.6,3649.8,965.48,502.95,43.35,532.99,842.0,131.65,937.81,2553.0,,1442.07,1037.5,716.4,701.45,365.2,2409.9,576.7,1640.75,1439.85,205.34,,614.1,356.65,1419.15,795.15,6826.85,222.3,884.49,105.0,103.6,117.56,925.47,908.5,355.6,298.84,614.25,670.7,91.84,3317.35,1029.0,1571.3,313.95,729.75,6971.25,221.05
2021-04-09,1201.4,823.6,3132.15,2630.8,668.2,3651.3,962.91,487.23,43.3,535.2,883.05,129.5,952.06,2521.6,,1434.3,1045.4,710.88,694.85,361.05,2476.0,566.2,1646.95,1441.05,205.2,,621.0,359.85,1404.1,791.15,6827.1,218.9,879.62,102.8,103.8,117.17,914.72,910.1,353.0,293.92,636.75,679.8,89.95,3322.25,1053.0,1592.0,318.2,729.2,6825.85,225.05
2021-04-12,1074.4,744.65,3004.75,2602.2,635.6,3541.0,916.32,451.1,40.63,512.82,902.4,124.7,999.39,2427.2,,1371.15,1009.4,683.53,687.3,336.2,2462.0,538.55,1593.8,1425.75,197.69,,604.15,348.5,1345.15,751.5,6520.6,220.85,875.09,99.05,98.05,113.15,882.0,872.45,328.85,260.18,619.35,655.6,85.15,3246.55,1039.85,1510.45,286.55,710.75,6509.4,216.3
2021-04-13,1106.35,731.05,2980.75,2570.7,661.0,3602.45,980.67,472.88,41.87,526.27,885.2,127.95,955.46,2493.85,,1386.69,983.4,700.17,706.1,348.7,2454.4,560.6,1605.75,1397.15,200.96,,630.35,355.17,1373.7,811.25,6815.8,220.0,858.44,100.6,102.05,117.42,891.53,897.8,341.0,276.46,627.35,663.95,87.9,3104.05,1001.85,1530.6,302.85,729.25,6604.45,209.48
2021-04-15,1129.95,750.35,2993.5,2587.7,668.85,3597.5,973.97,466.03,42.83,529.41,914.2,128.25,969.11,2412.6,,1343.91,991.9,715.05,694.45,353.55,2460.65,575.2,1609.85,1360.75,199.03,,629.1,354.65,1374.65,805.1,6644.25,219.95,843.78,101.35,105.1,116.89,897.29,908.7,342.7,276.13,633.25,659.3,89.82,3218.95,993.15,1538.55,303.5,740.1,6539.3,215.35
2021-04-16,1159.0,755.5,3061.0,2663.7,669.2,3634.65,982.47,461.66,42.67,530.78,938.05,127.85,978.65,2434.85,,1347.84,1012.75,714.33,690.65,370.0,2458.9,566.95,1582.9,1353.75,200.24,,619.4,352.82,1359.15,821.65,6648.1,222.05,862.6,102.45,107.3,118.04,891.66,914.2,339.9,275.6,646.05,671.3,89.03,3195.15,1010.3,1549.05,310.0,743.65,6715.2,234.6
2021-04-19,1136.35,720.95,3157.4,2571.9,648.15,3515.55,946.99,447.96,41.13,516.75,946.3,124.6,993.62,2370.35,,1319.45,994.6,706.2,665.95,361.4,2436.65,559.75,1527.9,1362.55,197.98,,615.8,340.15,1310.45,794.95,6511.75,233.6,854.5,99.05,103.05,113.18,877.63,906.25,331.15,268.53,640.65,664.1,88.81,3161.8,1000.1,1518.7,301.4,728.65,6509.75,236.38
2021-04-20,1142.75,720.45,3269.65,2553.65,651.75,3600.9,981.94,461.36,41.43,520.43,949.3,124.5,1031.35,2340.0,,1286.78,961.3,695.7,685.2,359.35,2397.45,559.1,1554.3,1351.35,196.0,,620.6,339.54,1331.5,811.15,6646.65,235.65,854.78,99.05,102.85,114.58,877.38,898.95,329.5,269.01,645.15,680.1,89.4,3144.55,983.4,1522.9,298.05,736.5,6200.85,235.05
2021-04-22,1157.8,737.8,3228.95,2511.25,658.7,3681.4,985.39,468.87,42.02,521.07,944.35,125.05,1039.97,2337.85,,1295.05,961.9,711.25,679.05,355.85,2349.4,579.2,1541.3,1351.1,198.26,,640.75,347.21,1336.8,799.7,6650.1,225.75,839.52,98.95,103.1,114.44,879.8,914.4,336.65,265.25,639.95,665.5,92.14,3118.8,967.8,1480.85,294.55,747.4,6092.3,243.32
